event, ALock, AThread
end, , 1043351526
begin, , 102617125
acquire, 306980751, 102617125
acquire, 306980751, 102617125
acquire, 306980751, 102617125
acquire, 306980751, 102617125
acquire, 306980751, 102617125
Sum is :496
release, 306980751, 102617125
release, 306980751, 102617125
release, 306980751, 102617125
release, 306980751, 102617125
release, 306980751, 102617125
Thread Thread_I#0#31 SUCCEEDED:Lock Lock_I#0#31 is accuqired and released equivalent times
end, , 102617125
begin, , 1076770748
acquire, 306980751, 1076770748
acquire, 306980751, 1076770748
acquire, 306980751, 1076770748
acquire, 306980751, 1076770748
acquire, 306980751, 1076770748
Sum is :1
release, 306980751, 1076770748
release, 306980751, 1076770748
release, 306980751, 1076770748
release, 306980751, 1076770748
release, 306980751, 1076770748
Thread Thread_O#0#1 SUCCEEDED:Lock Lock_I#0#31 is accuqired and released equivalent times
end, , 1076770748
begin, , 363988129
acquire, 1997963191, 363988129
acquire, 1997963191, 363988129
acquire, 1997963191, 363988129
acquire, 1997963191, 363988129
acquire, 1997963191, 363988129
Sum is :528
release, 1997963191, 363988129
release, 1997963191, 363988129
release, 1997963191, 363988129
release, 1997963191, 363988129
release, 1997963191, 363988129
Thread Thread_I#0#32 SUCCEEDED:Lock Lock_I#0#32 is accuqired and released equivalent times
end, , 363988129
begin, , 2041416495
acquire, 1997963191, 2041416495
acquire, 1997963191, 2041416495
acquire, 1997963191, 2041416495
acquire, 1997963191, 2041416495
acquire, 1997963191, 2041416495
Sum is :3
release, 1997963191, 2041416495
release, 1997963191, 2041416495
release, 1997963191, 2041416495
release, 1997963191, 2041416495
release, 1997963191, 2041416495
Thread Thread_O#0#2 SUCCEEDED:Lock Lock_I#0#32 is accuqired and released equivalent times
end, , 2041416495
begin, , 534906248
acquire, 1826699684, 534906248
acquire, 1826699684, 534906248
acquire, 1826699684, 534906248
acquire, 1826699684, 534906248
acquire, 1826699684, 534906248
Sum is :561
release, 1826699684, 534906248
release, 1826699684, 534906248
release, 1826699684, 534906248
release, 1826699684, 534906248
release, 1826699684, 534906248
Thread Thread_I#0#33 SUCCEEDED:Lock Lock_I#0#33 is accuqired and released equivalent times
end, , 534906248
begin, , 1043351526
acquire, 1826699684, 1043351526
acquire, 1826699684, 1043351526
acquire, 1826699684, 1043351526
acquire, 1826699684, 1043351526
acquire, 1826699684, 1043351526
Sum is :0
release, 1826699684, 1043351526
release, 1826699684, 1043351526
release, 1826699684, 1043351526
release, 1826699684, 1043351526
release, 1826699684, 1043351526
Thread Thread_O#0#0 SUCCEEDED:Lock Lock_I#0#33 is accuqired and released equivalent times
end, , 1043351526
begin, , 1769193365
acquire, 769429195, 1769193365
acquire, 769429195, 1769193365
acquire, 769429195, 1769193365
acquire, 769429195, 1769193365
acquire, 769429195, 1769193365
Sum is :595
release, 769429195, 1769193365
release, 769429195, 1769193365
release, 769429195, 1769193365
release, 769429195, 1769193365
release, 769429195, 1769193365
Thread Thread_I#0#34 SUCCEEDED:Lock Lock_I#0#34 is accuqired and released equivalent times
end, , 1769193365
begin, , 1076770748
acquire, 769429195, 1076770748
acquire, 769429195, 1076770748
acquire, 769429195, 1076770748
acquire, 769429195, 1076770748
acquire, 769429195, 1076770748
Sum is :1
release, 769429195, 1076770748
release, 769429195, 1076770748
release, 769429195, 1076770748
release, 769429195, 1076770748
release, 769429195, 1076770748
Thread Thread_O#0#1 SUCCEEDED:Lock Lock_I#0#34 is accuqired and released equivalent times
end, , 1076770748
begin, , 580718781
acquire, 1196695891, 580718781
acquire, 1196695891, 580718781
acquire, 1196695891, 580718781
acquire, 1196695891, 580718781
acquire, 1196695891, 580718781
Sum is :630
release, 1196695891, 580718781
release, 1196695891, 580718781
release, 1196695891, 580718781
release, 1196695891, 580718781
release, 1196695891, 580718781
Thread Thread_I#0#35 SUCCEEDED:Lock Lock_I#0#35 is accuqired and released equivalent times
end, , 580718781
begin, , 2041416495
acquire, 1196695891, 2041416495
acquire, 1196695891, 2041416495
acquire, 1196695891, 2041416495
acquire, 1196695891, 2041416495
acquire, 1196695891, 2041416495
Sum is :3
release, 1196695891, 2041416495
release, 1196695891, 2041416495
release, 1196695891, 2041416495
release, 1196695891, 2041416495
release, 1196695891, 2041416495
Thread Thread_O#0#2 SUCCEEDED:Lock Lock_I#0#35 is accuqired and released equivalent times
end, , 2041416495
begin, , 867148091
acquire, 2051853139, 867148091
acquire, 2051853139, 867148091
acquire, 2051853139, 867148091
acquire, 2051853139, 867148091
acquire, 2051853139, 867148091
Sum is :666
release, 2051853139, 867148091
release, 2051853139, 867148091
release, 2051853139, 867148091
release, 2051853139, 867148091
release, 2051853139, 867148091
Thread Thread_I#0#36 SUCCEEDED:Lock Lock_I#0#36 is accuqired and released equivalent times
end, , 867148091
begin, , 1043351526
acquire, 2051853139, 1043351526
acquire, 2051853139, 1043351526
acquire, 2051853139, 1043351526
acquire, 2051853139, 1043351526
acquire, 2051853139, 1043351526
Sum is :0
release, 2051853139, 1043351526
release, 2051853139, 1043351526
release, 2051853139, 1043351526
release, 2051853139, 1043351526
release, 2051853139, 1043351526
Thread Thread_O#0#0 SUCCEEDED:Lock Lock_I#0#36 is accuqired and released equivalent times
end, , 1043351526
begin, , 815674463
acquire, 1453774246, 815674463
acquire, 1453774246, 815674463
acquire, 1453774246, 815674463
acquire, 1453774246, 815674463
acquire, 1453774246, 815674463
Sum is :703
release, 1453774246, 815674463
release, 1453774246, 815674463
release, 1453774246, 815674463
release, 1453774246, 815674463
release, 1453774246, 815674463
Thread Thread_I#0#37 SUCCEEDED:Lock Lock_I#0#37 is accuqired and released equivalent times
end, , 815674463
begin, , 1076770748
acquire, 1453774246, 1076770748
acquire, 1453774246, 1076770748
acquire, 1453774246, 1076770748
acquire, 1453774246, 1076770748
acquire, 1453774246, 1076770748
Sum is :1
release, 1453774246, 1076770748
release, 1453774246, 1076770748
release, 1453774246, 1076770748
release, 1453774246, 1076770748
release, 1453774246, 1076770748
Thread Thread_O#0#1 SUCCEEDED:Lock Lock_I#0#37 is accuqired and released equivalent times
end, , 1076770748
begin, , 416153648
acquire, 71587369, 416153648
acquire, 71587369, 416153648
acquire, 71587369, 416153648
acquire, 71587369, 416153648
acquire, 71587369, 416153648
Sum is :741
release, 71587369, 416153648
release, 71587369, 416153648
release, 71587369, 416153648
release, 71587369, 416153648
release, 71587369, 416153648
Thread Thread_I#0#38 SUCCEEDED:Lock Lock_I#0#38 is accuqired and released equivalent times
end, , 416153648
begin, , 2041416495
acquire, 71587369, 2041416495
acquire, 71587369, 2041416495
acquire, 71587369, 2041416495
acquire, 71587369, 2041416495
acquire, 71587369, 2041416495
Sum is :3
release, 71587369, 2041416495
release, 71587369, 2041416495
release, 71587369, 2041416495
release, 71587369, 2041416495
release, 71587369, 2041416495
Thread Thread_O#0#2 SUCCEEDED:Lock Lock_I#0#38 is accuqired and released equivalent times
end, , 2041416495
begin, , 1169794610
acquire, 634540230, 1169794610
acquire, 634540230, 1169794610
acquire, 634540230, 1169794610
acquire, 634540230, 1169794610
acquire, 634540230, 1169794610
Sum is :780
release, 634540230, 1169794610
release, 634540230, 1169794610
release, 634540230, 1169794610
release, 634540230, 1169794610
release, 634540230, 1169794610
Thread Thread_I#0#39 SUCCEEDED:Lock Lock_I#0#39 is accuqired and released equivalent times
end, , 1169794610
begin, , 1043351526
acquire, 634540230, 1043351526
acquire, 634540230, 1043351526
acquire, 634540230, 1043351526
acquire, 634540230, 1043351526
acquire, 634540230, 1043351526
Sum is :0
release, 634540230, 1043351526
release, 634540230, 1043351526
release, 634540230, 1043351526
release, 634540230, 1043351526
release, 634540230, 1043351526
Thread Thread_O#0#0 SUCCEEDED:Lock Lock_I#0#39 is accuqired and released equivalent times
end, , 1043351526
begin, , 1307904972
acquire, 1797712197, 1307904972
acquire, 1797712197, 1307904972
acquire, 1797712197, 1307904972
acquire, 1797712197, 1307904972
acquire, 1797712197, 1307904972
Sum is :820
release, 1797712197, 1307904972
release, 1797712197, 1307904972
release, 1797712197, 1307904972
release, 1797712197, 1307904972
release, 1797712197, 1307904972
Thread Thread_I#0#40 SUCCEEDED:Lock Lock_I#0#40 is accuqired and released equivalent times
end, , 1307904972
begin, , 1076770748
acquire, 1797712197, 1076770748
acquire, 1797712197, 1076770748
acquire, 1797712197, 1076770748
acquire, 1797712197, 1076770748
acquire, 1797712197, 1076770748
Sum is :1
release, 1797712197, 1076770748
release, 1797712197, 1076770748
release, 1797712197, 1076770748
release, 1797712197, 1076770748
release, 1797712197, 1076770748
Thread Thread_O#0#1 SUCCEEDED:Lock Lock_I#0#40 is accuqired and released equivalent times
end, , 1076770748
begin, , 1671846437
acquire, 1422222071, 1671846437
acquire, 1422222071, 1671846437
acquire, 1422222071, 1671846437
acquire, 1422222071, 1671846437
acquire, 1422222071, 1671846437
Sum is :861
release, 1422222071, 1671846437
release, 1422222071, 1671846437
release, 1422222071, 1671846437
release, 1422222071, 1671846437
release, 1422222071, 1671846437
Thread Thread_I#0#41 SUCCEEDED:Lock Lock_I#0#41 is accuqired and released equivalent times
end, , 1671846437
begin, , 2041416495
acquire, 1422222071, 2041416495
acquire, 1422222071, 2041416495
acquire, 1422222071, 2041416495
acquire, 1422222071, 2041416495
acquire, 1422222071, 2041416495
Sum is :3
release, 1422222071, 2041416495
release, 1422222071, 2041416495
release, 1422222071, 2041416495
release, 1422222071, 2041416495
release, 1422222071, 2041416495
Thread Thread_O#0#2 SUCCEEDED:Lock Lock_I#0#41 is accuqired and released equivalent times
end, , 2041416495
begin, , 831236296
acquire, 1840976765, 831236296
acquire, 1840976765, 831236296
acquire, 1840976765, 831236296
acquire, 1840976765, 831236296
acquire, 1840976765, 831236296
Sum is :903
release, 1840976765, 831236296
release, 1840976765, 831236296
release, 1840976765, 831236296
release, 1840976765, 831236296
release, 1840976765, 831236296
Thread Thread_I#0#42 SUCCEEDED:Lock Lock_I#0#42 is accuqired and released equivalent times
end, , 831236296
begin, , 1043351526
acquire, 1840976765, 1043351526
acquire, 1840976765, 1043351526
acquire, 1840976765, 1043351526
acquire, 1840976765, 1043351526
acquire, 1840976765, 1043351526
Sum is :0
release, 1840976765, 1043351526
release, 1840976765, 1043351526
release, 1840976765, 1043351526
release, 1840976765, 1043351526
release, 1840976765, 1043351526
Thread Thread_O#0#0 SUCCEEDED:Lock Lock_I#0#42 is accuqired and released equivalent times
end, , 1043351526
begin, , 1016925085
acquire, 1127224355, 1016925085
acquire, 1127224355, 1016925085
acquire, 1127224355, 1016925085
acquire, 1127224355, 1016925085
acquire, 1127224355, 1016925085
Sum is :946
release, 1127224355, 1016925085
release, 1127224355, 1016925085
release, 1127224355, 1016925085
release, 1127224355, 1016925085
release, 1127224355, 1016925085
Thread Thread_I#0#43 SUCCEEDED:Lock Lock_I#0#43 is accuqired and released equivalent times
end, , 1016925085
begin, , 1076770748
acquire, 1127224355, 1076770748
acquire, 1127224355, 1076770748
acquire, 1127224355, 1076770748
acquire, 1127224355, 1076770748
acquire, 1127224355, 1076770748
Sum is :1
release, 1127224355, 1076770748
release, 1127224355, 1076770748
release, 1127224355, 1076770748
release, 1127224355, 1076770748
release, 1127224355, 1076770748
Thread Thread_O#0#1 SUCCEEDED:Lock Lock_I#0#43 is accuqired and released equivalent times
end, , 1076770748
begin, , 789653861
acquire, 436532993, 789653861
acquire, 436532993, 789653861
acquire, 436532993, 789653861
acquire, 436532993, 789653861
acquire, 436532993, 789653861
Sum is :990
release, 436532993, 789653861
release, 436532993, 789653861
release, 436532993, 789653861
release, 436532993, 789653861
release, 436532993, 789653861
Thread Thread_I#0#44 SUCCEEDED:Lock Lock_I#0#44 is accuqired and released equivalent times
end, , 789653861
begin, , 2041416495
acquire, 436532993, 2041416495
acquire, 436532993, 2041416495
acquire, 436532993, 2041416495
acquire, 436532993, 2041416495
acquire, 436532993, 2041416495
Sum is :3
release, 436532993, 2041416495
release, 436532993, 2041416495
release, 436532993, 2041416495
release, 436532993, 2041416495
release, 436532993, 2041416495
Thread Thread_O#0#2 SUCCEEDED:Lock Lock_I#0#44 is accuqired and released equivalent times
end, , 2041416495
begin, , 1318180415
acquire, 222511810, 1318180415
acquire, 222511810, 1318180415
acquire, 222511810, 1318180415
acquire, 222511810, 1318180415
acquire, 222511810, 1318180415
Sum is :1035
release, 222511810, 1318180415
release, 222511810, 1318180415
release, 222511810, 1318180415
release, 222511810, 1318180415
release, 222511810, 1318180415
Thread Thread_I#0#45 SUCCEEDED:Lock Lock_I#0#45 is accuqired and released equivalent times
end, , 1318180415
begin, , 1043351526
acquire, 222511810, 1043351526
acquire, 222511810, 1043351526
acquire, 222511810, 1043351526
acquire, 222511810, 1043351526
acquire, 222511810, 1043351526
Sum is :0
release, 222511810, 1043351526
release, 222511810, 1043351526
release, 222511810, 1043351526
release, 222511810, 1043351526
release, 222511810, 1043351526
Thread Thread_O#0#0 SUCCEEDED:Lock Lock_I#0#45 is accuqired and released equivalent times
end, , 1043351526
begin, , 733943822
acquire, 373182087, 733943822
acquire, 373182087, 733943822
acquire, 373182087, 733943822
acquire, 373182087, 733943822
acquire, 373182087, 733943822
Sum is :1081
release, 373182087, 733943822
release, 373182087, 733943822
release, 373182087, 733943822
release, 373182087, 733943822
release, 373182087, 733943822
Thread Thread_I#0#46 SUCCEEDED:Lock Lock_I#0#46 is accuqired and released equivalent times
end, , 733943822
begin, , 1076770748
acquire, 373182087, 1076770748
acquire, 373182087, 1076770748
acquire, 373182087, 1076770748
acquire, 373182087, 1076770748
acquire, 373182087, 1076770748
Sum is :1
release, 373182087, 1076770748
release, 373182087, 1076770748
release, 373182087, 1076770748
release, 373182087, 1076770748
release, 373182087, 1076770748
Thread Thread_O#0#1 SUCCEEDED:Lock Lock_I#0#46 is accuqired and released equivalent times
end, , 1076770748
begin, , 1457410641
acquire, 1100767002, 1457410641
acquire, 1100767002, 1457410641
acquire, 1100767002, 1457410641
acquire, 1100767002, 1457410641
acquire, 1100767002, 1457410641
Sum is :1128
release, 1100767002, 1457410641
